E07000040,East Devon,LAD,67,females,1106,"1,133.768","1,360.941","1,276.537","1,165.234","1,070.689","1,025.621","1,041.186","1,090.995","1,064.859","1,042.592","1,036.965","1,092.41","1,136.912","1,145.257","1,142.066","1,192.645","1,225.603","1,262.884","1,316.379","1,308.026","1,325.304","1,310.82","1,258.062","1,301.085","1,284.21"
E07000040,East Devon,LAD,68,females,1077,"1,100.842","1,128.674","1,358.436","1,273.666","1,163.554","1,070.514","1,025.992","1,040.992","1,090.004","1,064.986","1,042.941","1,038.21","1,093.477","1,138.077","1,146.841","1,144.496","1,195.337","1,228.695","1,266.151","1,319.243","1,311.584","1,328.376","1,314.208","1,262.325","1,304.311"
E07000040,East Devon,LAD,69,females,1007,"1,073.683","1,097.595","1,124.85","1,357.49","1,272.96","1,163.121","1,071.676","1,027.771","1,042.35","1,090.636","1,066.596","1,044.819","1,040.948","1,096.055","1,140.682","1,149.912","1,148.414","1,199.498","1,233.289","1,270.932","1,323.714","1,316.69","1,333.107","1,319.241","1,268.153"
E07000040,East Devon,LAD,70,females,887,"1,004.568","1,071.617","1,095.498","1,122.229","1,357.001","1,271.626","1,162.733","1,072.635","1,029.004","1,043.122","1,090.84","1,067.681","1,046.052","1,042.789","1,097.603","1,142.39","1,151.912","1,151.163","1,202.369","1,236.486","1,274.249","1,326.679","1,320.251","1,336.209","1,322.519"
E07000040,East Devon,LAD,71,females,859,883.23,"1,001.119","1,067.514","1,090.903","1,117.48","1,353.3","1,267.692","1,159.75","1,071.001","1,027.715","1,041.419","1,088.58","1,066.172","1,044.74","1,042.11","1,096.616","1,141.412","1,151.234","1,151.154","1,202.335","1,236.725","1,274.495","1,326.553","1,320.63","1,336.188"
E07000040,East Devon,LAD,72,females,870,849.039,874.344,992.017,"1,058.665","1,081.033","1,107.287","1,343.155","1,257.909","1,151.503","1,064.404","1,021.679","1,034.936","1,081.43","1,059.933","1,038.822","1,036.823","1,090.907","1,135.631","1,145.724","1,146.339","1,197.4","1,231.959","1,269.667","1,321.187","1,315.856"
E07000040,East Devon,LAD,73,females,883,864.935,843.941,870.203,986.653,"1,053.138","1,075.611","1,101.523","1,337.883","1,252.509","1,147.428","1,061.868","1,019.555","1,032.377","1,078.288","1,057.646","1,036.789","1,035.383","1,089.155","1,133.894","1,144.277","1,145.547","1,196.594","1,231.377","1,269.094","1,320.168"
E07000040,East Devon,LAD,74,females,863,878.974,861.36,840.809,867.737,983.656,"1,049.903","1,072.105","1,097.959","1,334.8","1,249.348","1,145.309","1,060.97","1,019.03","1,031.467","1,076.905","1,056.973","1,036.347","1,035.459","1,089.023","1,133.794","1,144.443","1,146.269","1,197.336","1,232.347","1,270.069"
E07000040,East Devon,LAD,75,females,853,852.376,869.547,853.008,832.411,860.292,974.739,"1,040.537","1,062.562","1,088.25","1,324.295","1,239.237","1,136.692","1,054.031","1,012.593","1,024.651","1,069.367","1,050.315","1,029.879","1,029.575","1,082.678","1,127.235","1,138.064","1,140.437","1,191.291","1,226.407"
E07000040,East Devon,LAD,76,females,786,837.325,838.315,854.71,839.184,818.201,847.481,960.103,"1,024.831","1,046.657","1,072.08","1,306.255","1,222.051","1,121.536","1,041.029","1,000.381","1,012.095","1,055.894","1,037.84","1,017.734","1,018.031","1,070.476","1,114.629","1,125.607","1,128.543","1,178.994"
E07000040,East Devon,LAD,77,females,791,773.96,825.239,826.63,841.902,827.125,807.246,837.16,948.204,"1,012.08","1,033.797","1,059.263","1,291.896","1,208.434","1,109.706","1,031.118",991.154,"1,002.569","1,045.626","1,028.535","1,008.707","1,009.623","1,061.56","1,105.451","1,116.61","1,120.134"
E07000040,East Devon,LAD,78,females,740,778.377,763.198,813.243,814.918,830.928,816.754,797.26,827.902,937.592,"1,000.925","1,022.527","1,047.841","1,279.454","1,196.683","1,099.673","1,022.984",983.697,994.799,"1,037.202","1,021.092","1,001.541","1,003.095","1,054.592","1,098.324","1,109.739"
